"2014-09-01 03:15:48",3907574550775536,34
"2014-09-01 03:15:49",3907574550775536,39
"2014-09-01 03:15:50",3907574550775536,40
"2014-09-01 03:15:51",3907574550775536,38
"2014-09-01 03:15:52",3907574550775536,41
"2014-09-01 03:15:53",3907574550775536,47
"2014-09-01 03:15:54",3907574550775536,53
"2014-09-01 03:15:55",3907574550775536,60
"2014-09-01 03:15:56",3907574550775536,65
"2014-09-01 03:15:57",3907574550775536,69
"2014-09-01 03:15:58",3907574550775536,73
"2014-09-01 03:15:59",3907574550775536,77
"2014-09-01 03:16:00",3907574550775536,79
"2014-09-01 03:16:01",3907574550775536,78
"2014-09-01 03:16:02",3907574550775536,76
"2014-09-01 03:16:03",3907574550775536,74
"2014-09-01 03:16:04",3907574550775536,72
"2014-09-01 03:16:05",3907574550775536,70
"2014-09-01 03:16:07",3907574550775536,62
"2014-09-01 03:16:08",3907574550775536,57
"2014-09-01 03:16:09",3907574550775536,51
"2014-09-01 03:16:10",3907574550775536,45
"2014-09-01 03:16:11",3907574550775536,39
"2014-09-01 03:16:12",3907574550775536,33
"2014-09-01 03:16:13",3907574550775536,28
"2014-09-01 03:16:14",3907574550775536,22
"2014-09-01 03:16:15",3907574550775536,16
"2014-09-01 03:16:16",3907574550775536,11
"2014-09-01 03:16:31",3907574550775536,0
"2014-09-01 03:16:02",3907574550775536,76
"2014-09-01 03:16:03",3907574550775536,74
"2014-09-01 03:16:04",3907574550775536,72
"2014-09-01 03:16:05",3907574550775536,70
"2014-09-01 03:16:07",3907574550775536,62
"2014-09-01 03:16:08",3907574550775536,57
"2014-09-01 03:16:09",3907574550775536,51
"2014-09-01 03:16:10",3907574550775536,45
"2014-09-01 03:16:11",3907574550775536,39
"2014-09-01 03:16:12",3907574550775536,33
"2014-09-01 03:16:13",3907574550775536,28
"2014-09-01 03:16:14",3907574550775536,22
"2014-09-01 03:16:15",3907574550775536,16
"2014-09-01 03:16:16",3907574550775536,11
"2014-09-01 03:16:17",3907574550775536,7
"2014-09-01 03:20:22",3907574550780629,0
"2014-09-01 01:12:40",3907574550787889,67
"2014-09-01 01:12:50",3907574550787889,0
"2014-09-01 01:13:20",3907574550787889,0
"2014-09-01 01:13:40",3907574550787889,2
"2014-09-01 01:13:50",3907574550787889,24
"2014-09-01 01:14:00",3907574550787889,71
"2014-09-01 01:14:10",3907574550787889,68
"2014-09-01 01:15:20",3907574550787889,0
"2014-09-01 01:15:30",3907574550787889,15
"2014-09-01 01:15:40",3907574550787889,62
"2014-09-01 01:15:50",3907574550787889,47
"2014-09-01 01:16:00",3907574550787889,39
"2014-09-01 01:16:10",3907574550787889,29
"2014-09-01 01:16:20",3907574550787889,26
"2014-09-01 01:16:30",3907574550787889,17
"2014-09-01 01:16:40",3907574550787889,0
"2014-09-01 01:16:50",3907574550787889,0
"2014-09-01 01:17:00",3907574550787889,10
"2014-09-01 01:17:10",3907574550787889,20
"2014-09-01 01:17:20",3907574550787889,21
"2014-09-01 01:17:30",3907574550787889,9
"2014-09-01 01:17:40",3907574550787889,2
"2014-09-01 01:17:50",3907574550787889,7
"2014-09-01 01:18:00",3907574550787889,7
"2014-09-01 01:18:10",3907574550787889,10
"2014-09-01 01:18:20",3907574550787889,13
"2014-09-01 01:18:50",3907574550787889,0
"2014-09-01 01:19:00",3907574550787889,16
"2014-09-01 01:19:20",3907574550787889,0
"2014-09-01 01:19:30",3907574550787889,13
"2014-09-01 01:19:40",3907574550787889,20
"2014-09-01 01:19:50",3907574550787889,28
"2014-09-01 01:20:00",3907574550787889,56
"2014-09-01 01:20:10",3907574550787889,77
"2014-09-01 01:20:20",3907574550787889,56
"2014-09-01 01:20:30",3907574550787889,23
"2014-09-01 01:21:10",3907574550787889,2
"2014-09-01 01:21:20",3907574550787889,37
"2014-09-01 01:21:30",3907574550787889,53
"2014-09-01 01:21:40",3907574550787889,61
"2014-09-01 01:21:50",3907574550787889,70
"2014-09-01 01:22:00",3907574550787889,61
"2014-09-01 01:22:10",3907574550787889,35
"2014-09-01 01:22:30",3907574550787889,0
"2014-09-01 01:22:40",3907574550787889,19
"2014-09-01 01:22:50",3907574550787889,46
"2014-09-01 01:23:00",3907574550787889,34
"2014-09-01 01:23:30",3907574550787889,0
"2014-09-01 01:23:40",3907574550787889,13
"2014-09-01 01:23:50",3907574550787889,52
"2014-09-01 01:24:00",3907574550787889,53
"2014-09-01 01:24:20",3907574550787889,4
"2014-09-01 01:24:30",3907574550787889,18
"2014-09-01 01:24:40",3907574550787889,27
"2014-09-01 01:24:50",3907574550787889,42
"2014-09-01 01:25:30",3907574550787889,0
"2014-09-01 01:25:40",3907574550787889,35
"2014-09-01 01:25:50",3907574550787889,43
"2014-09-01 01:26:00",3907574550787889,22
"2014-09-01 01:26:10",3907574550787889,48
"2014-09-01 01:26:20",3907574550787889,65
"2014-09-01 01:26:30",3907574550787889,47
"2014-09-01 01:26:40",3907574550787889,17
"2014-09-01 01:26:50",3907574550787889,56
"2014-09-01 01:27:00",3907574550787889,51
"2014-09-01 01:27:10",3907574550787889,22
"2014-09-01 01:27:20",3907574550787889,54
"2014-09-01 01:27:30",3907574550787889,30
"2014-09-01 01:27:40",3907574550787889,2
"2014-09-01 01:28:00",3907574550787889,2
"2014-09-01 01:28:10",3907574550787889,10
"2014-09-01 01:28:20",3907574550787889,46
"2014-09-01 01:28:30",3907574550787889,46
"2014-09-01 01:29:10",3907574550787889,0
"2014-09-01 01:29:30",3907574550787889,1
"2014-09-01 01:29:40",3907574550787889,8
"2014-09-01 01:29:50",3907574550787889,50
"2014-09-01 01:30:00",3907574550787889,49
"2014-09-01 01:30:10",3907574550787889,48
"2014-09-01 01:30:50",3907574550787889,0
"2014-09-01 01:31:00",3907574550787889,7
"2014-09-01 01:31:10",3907574550787889,40
"2014-09-01 01:31:20",3907574550787889,47
"2014-09-01 01:31:30",3907574550787889,61
"2014-09-01 01:31:40",3907574550787889,23
"2014-09-01 01:31:50",3907574550787889,16
"2014-09-01 01:32:00",3907574550787889,43
"2014-09-01 01:32:10",3907574550787889,28
"2014-09-01 01:32:30",3907574550787889,1
"2014-09-01 01:32:40",3907574550787889,28
"2014-09-01 01:32:50",3907574550787889,1
"2014-09-01 01:33:00",3907574550787889,6
"2014-09-01 01:33:10",3907574550787889,31
"2014-09-01 01:33:50",3907574550787889,0
"2014-09-01 01:34:00",3907574550787889,27
"2014-09-01 01:34:10",3907574550787889,22
"2014-09-01 01:34:20",3907574550787889,44
"2014-09-01 01:34:30",3907574550787889,39
"2014-09-01 01:34:40",3907574550787889,47
"2014-09-01 01:34:50",3907574550787889,43
"2014-09-01 01:35:00",3907574550787889,26
"2014-09-01 01:35:30",3907574550787889,0
"2014-09-01 01:35:40",3907574550787889,47
"2014-09-01 01:35:50",3907574550787889,21
"2014-09-01 01:36:00",3907574550787889,38
"2014-09-01 01:36:10",3907574550787889,49
"2014-09-01 01:36:20",3907574550787889,49
"2014-09-01 01:36:30",3907574550787889,45
"2014-09-01 01:36:40",3907574550787889,22
"2014-09-01 01:37:00",3907574550787889,0
"2014-09-01 01:37:10",3907574550787889,36
"2014-09-01 01:37:20",3907574550787889,66
"2014-09-01 01:37:30",3907574550787889,30
"2014-09-01 01:38:00",3907574550787889,0
"2014-09-01 01:38:10",3907574550787889,39
"2014-09-01 01:38:20",3907574550787889,47
"2014-09-01 01:38:30",3907574550787889,50
"2014-09-01 01:38:40",3907574550787889,26
"2014-09-01 01:38:50",3907574550787889,27
"2014-09-01 01:39:00",3907574550787889,22
"2014-09-01 01:39:10",3907574550787889,27
"2014-09-01 01:39:20",3907574550787889,40
"2014-09-01 01:39:30",3907574550787889,48
"2014-09-01 01:39:40",3907574550787889,27
"2014-09-01 01:39:50",3907574550787889,30
"2014-09-01 01:40:00",3907574550787889,72
"2014-09-01 01:40:10",3907574550787889,64
"2014-09-01 01:40:20",3907574550787889,0
"2014-09-01 01:41:00",3907574550787889,2
"2014-09-01 01:41:10",3907574550787889,31
"2014-09-01 01:41:20",3907574550787889,70
"2014-09-01 01:41:30",3907574550787889,87
"2014-09-01 01:41:40",3907574550787889,74
"2014-09-01 01:41:50",3907574550787889,31
"2014-09-01 01:42:00",3907574550787889,53
"2014-09-01 01:42:10",3907574550787889,12
"2014-09-01 01:42:20",3907574550787889,2
"2014-09-01 01:42:30",3907574550787889,2
"2014-09-01 01:42:40",3907574550787889,49
"2014-09-01 01:42:50",3907574550787889,78
"2014-09-01 01:43:00",3907574550787889,72
"2014-09-01 01:43:10",3907574550787889,72
"2014-09-01 01:43:20",3907574550787889,72
"2014-09-01 01:43:30",3907574550787889,72
"2014-09-01 01:43:40",3907574550787889,39
"2014-09-01 01:43:50",3907574550787889,31
"2014-09-01 01:44:00",3907574550787889,60
"2014-09-01 01:44:10",3907574550787889,77
"2014-09-01 01:44:20",3907574550787889,75
"2014-09-01 01:44:30",3907574550787889,71
"2014-09-01 01:44:40",3907574550787889,66
"2014-09-01 01:44:50",3907574550787889,67
"2014-09-01 01:45:00",3907574550787889,70
"2014-09-01 01:45:10",3907574550787889,75
"2014-09-01 01:45:20",3907574550787889,68
"2014-09-01 01:45:30",3907574550787889,41
"2014-09-01 01:45:40",3907574550787889,63
"2014-09-01 01:45:50",3907574550787889,51
"2014-09-01 01:46:00",3907574550787889,28
"2014-09-01 01:46:10",3907574550787889,32
"2014-09-01 01:46:20",3907574550787889,37
"2014-09-01 01:46:30",3907574550787889,38
"2014-09-01 01:46:40",3907574550787889,18
"2014-09-01 01:46:50",3907574550787889,14
"2014-09-01 02:23:55",3907574550787889,0
"2014-09-01 02:24:27",3907574550787889,0
"2014-09-01 02:25:07",3907574550787889,0
"2014-09-01 03:40:13",3907574550787889,0
"2014-09-01 03:46:04",3907574550780629,0
"2014-09-01 03:51:12",3907574550780629,0
"2014-09-01 03:54:10",3907574550787889,0
"2014-09-01 04:22:00",3907574550780629,0
"2014-09-01 04:21:09",3907574550822363,4
"2014-09-01 04:21:10",3907574550822363,5
"2014-09-01 04:21:17",3907574550822363,3
"2014-09-01 04:21:19",3907574550822363,10
"2014-09-01 04:21:21",3907574550822363,7
"2014-09-01 04:21:26",3907574550822363,0
"2014-09-01 04:21:31",3907574550822363,6
"2014-09-01 04:21:34",3907574550822363,20
"2014-09-01 04:21:36",3907574550822363,30
"2014-09-01 04:21:40",3907574550822363,35
"2014-09-01 04:21:50",3907574550822363,37
"2014-09-01 04:21:55",3907574550822363,34
"2014-09-01 04:22:02",3907574550822363,33
"2014-09-01 04:22:06",3907574550822363,33
"2014-09-01 04:22:12",3907574550822363,37
"2014-09-01 04:22:19",3907574550822363,43
"2014-09-01 04:22:22",3907574550822363,49
"2014-09-01 04:22:26",3907574550822363,52
"2014-09-01 04:22:34",3907574550822363,47
"2014-09-01 04:22:39",3907574550822363,40
"2014-09-01 04:22:46",3907574550822363,43
"2014-09-01 04:22:51",3907574550822363,50
"2014-09-01 04:22:55",3907574550822363,58
"2014-09-01 04:22:59",3907574550822363,65
"2014-09-01 04:23:04",3907574550822363,66
"2014-09-01 04:23:07",3907574550822363,63
"2014-09-01 04:23:10",3907574550822363,59
"2014-09-01 04:23:12",3907574550822363,48
"2014-09-01 04:23:15",3907574550822363,36
"2014-09-01 04:23:17",3907574550822363,19
"2014-09-01 04:23:21",3907574550822363,0
"2014-09-01 04:23:24",3907574550822363,16
"2014-09-01 04:23:26",3907574550822363,24
"2014-09-01 04:23:29",3907574550822363,38
"2014-09-01 04:23:31",3907574550822363,50
"2014-09-01 04:23:34",3907574550822363,57
"2014-09-01 04:23:41",3907574550822363,51
"2014-09-01 04:23:44",3907574550822363,35
"2014-09-01 04:23:46",3907574550822363,28
"2014-09-01 04:23:49",3907574550822363,14
"2014-09-01 04:23:51",3907574550822363,12
"2014-09-01 04:23:54",3907574550822363,32
"2014-09-01 04:23:56",3907574550822363,39
"2014-09-01 04:23:57",3907574550822363,49
"2014-09-01 04:24:00",3907574550822363,58
"2014-09-01 04:24:07",3907574550822363,48
"2014-09-01 04:24:09",3907574550822363,46
"2014-09-01 04:24:10",3907574550822363,45
"2014-09-01 04:24:12",3907574550822363,37
"2014-09-01 04:24:15",3907574550822363,24
"2014-09-01 04:24:22",3907574550822363,0
"2014-09-01 04:23:49",3907574550822363,14
"2014-09-01 04:23:51",3907574550822363,12
"2014-09-01 04:23:54",3907574550822363,32
"2014-09-01 04:23:56",3907574550822363,39
"2014-09-01 04:23:57",3907574550822363,49
"2014-09-01 04:24:00",3907574550822363,58
"2014-09-01 04:24:07",3907574550822363,48
"2014-09-01 04:24:09",3907574550822363,46
"2014-09-01 04:24:10",3907574550822363,45
"2014-09-01 04:24:12",3907574550822363,37
"2014-09-01 04:24:15",3907574550822363,24
"2014-09-01 04:24:17",3907574550822363,15
"2014-09-01 04:24:30",3907574550822363,0
"2014-09-01 04:24:33",3907574550822363,17
"2014-09-01 04:24:35",3907574550822363,31
"2014-09-01 04:24:37",3907574550822363,43
"2014-09-01 04:24:39",3907574550822363,54
"2014-09-01 04:24:42",3907574550822363,61
"2014-09-01 04:24:45",3907574550822363,51
"2014-09-01 04:24:47",3907574550822363,45
"2014-09-01 04:24:49",3907574550822363,34
"2014-09-01 04:24:53",3907574550822363,0
"2014-09-01 04:25:24",3907574550822363,7
"2014-09-01 04:25:27",3907574550822363,12
"2014-09-01 04:25:30",3907574550822363,0
"2014-09-01 04:25:35",3907574550822363,11
"2014-09-01 04:25:39",3907574550822363,24
"2014-09-01 04:25:41",3907574550822363,31
"2014-09-01 04:25:44",3907574550822363,31
"2014-09-01 04:25:45",3907574550822363,30
"2014-09-01 04:25:46",3907574550822363,28
"2014-09-01 04:25:47",3907574550822363,30
"2014-09-01 04:25:49",3907574550822363,33
"2014-09-01 04:25:50",3907574550822363,33
"2014-09-01 04:25:51",3907574550822363,31
"2014-09-01 04:25:52",3907574550822363,33
"2014-09-01 04:25:54",3907574550822363,36
"2014-09-01 04:25:57",3907574550822363,45
"2014-09-01 04:26:00",3907574550822363,49
"2014-09-01 04:26:05",3907574550822363,58
"2014-09-01 04:26:09",3907574550822363,66
"2014-09-01 04:26:14",3907574550822363,72
"2014-09-01 04:26:19",3907574550822363,67
"2014-09-01 04:26:22",3907574550822363,52
"2014-09-01 04:26:25",3907574550822363,39
"2014-09-01 04:26:27",3907574550822363,28
"2014-09-01 04:26:30",3907574550822363,18
"2014-09-01 04:26:36",3907574550822363,16
"2014-09-01 04:26:42",3907574550822363,0
"2014-09-01 04:27:01",3907574550822363,5
"2014-09-01 04:27:03",3907574550822363,8
"2014-09-01 04:27:04",3907574550822363,11
"2014-09-01 04:27:05",3907574550822363,13
"2014-09-01 04:27:07",3907574550822363,22
"2014-09-01 04:27:10",3907574550822363,28
"2014-09-01 04:27:16",3907574550822363,27
"2014-09-01 04:27:18",3907574550822363,16
"2014-09-01 04:27:19",3907574550822363,12
"2014-09-01 04:28:22",3907574550822363,0
"2014-09-01 04:27:01",3907574550822363,5
"2014-09-01 04:27:03",3907574550822363,8
"2014-09-01 04:27:04",3907574550822363,11
"2014-09-01 04:27:05",3907574550822363,13
"2014-09-01 04:27:07",3907574550822363,22
"2014-09-01 04:27:10",3907574550822363,28
"2014-09-01 04:27:16",3907574550822363,27
"2014-09-01 04:27:18",3907574550822363,16
"2014-09-01 04:27:19",3907574550822363,12
"2014-09-01 04:27:20",3907574550822363,6
"2014-09-01 04:29:31",3907574550822363,6
"2014-09-01 04:29:39",3907574550822363,4
"2014-09-01 04:29:42",3907574550822363,8
"2014-09-01 04:29:44",3907574550822363,20
"2014-09-01 04:29:46",3907574550822363,25
"2014-09-01 04:29:47",3907574550822363,19
"2014-09-01 04:29:48",3907574550822363,12
"2014-09-01 04:29:49",3907574550822363,8
"2014-09-01 04:29:53",3907574550822363,0
"2014-09-01 04:29:59",3907574550822363,8
"2014-09-01 04:30:03",3907574550822363,14
"2014-09-01 04:30:13",3907574550822363,3
"2014-09-01 04:30:51",3907574550822363,0
"2014-09-01 04:30:54",3907574550822363,7
"2014-09-01 04:30:56",3907574550822363,15
"2014-09-01 04:31:03",3907574550822363,11
"2014-09-01 04:32:11",3907574550822363,21
"2014-09-01 04:32:14",3907574550822363,31
"2014-09-01 04:32:16",3907574550822363,34
"2014-09-01 04:32:19",3907574550822363,32
"2014-09-01 04:32:21",3907574550822363,40
"2014-09-01 04:32:24",3907574550822363,49
"2014-09-01 04:32:28",3907574550822363,59
"2014-09-01 04:32:31",3907574550822363,65
"2014-09-01 04:32:34",3907574550822363,71
"2014-09-01 04:32:38",3907574550822363,81
"2014-09-01 04:32:41",3907574550822363,86
"2014-09-01 04:32:48",3907574550822363,82
"2014-09-01 04:32:51",3907574550822363,76
"2014-09-01 04:32:58",3907574550822363,80
"2014-09-01 04:33:03",3907574550822363,86
"2014-09-01 04:33:08",3907574550822363,80
"2014-09-01 04:33:10",3907574550822363,78
"2014-09-01 04:33:13",3907574550822363,74
"2014-09-01 04:33:16",3907574550822363,72
"2014-09-01 04:33:21",3907574550822363,66
"2014-09-01 04:33:25",3907574550822363,60
"2014-09-01 04:33:30",3907574550822363,52
"2014-09-01 04:33:33",3907574550822363,29
"2014-09-01 04:33:34",3907574550822363,17
"2014-09-01 04:33:38",3907574550822363,0
"2014-09-01 04:33:44",3907574550822363,10
"2014-09-01 04:33:46",3907574550822363,23
"2014-09-01 04:33:49",3907574550822363,32
"2014-09-01 04:33:50",3907574550822363,32
"2014-09-01 04:33:51",3907574550822363,33
"2014-09-01 04:33:53",3907574550822363,36
"2014-09-01 04:33:55",3907574550822363,43
"2014-09-01 04:33:58",3907574550822363,49
"2014-09-01 04:34:01",3907574550822363,47
"2014-09-01 04:31:09",3907574550822363,18
"2014-09-01 04:31:10",3907574550822363,18
"2014-09-01 04:31:11",3907574550822363,20
"2014-09-01 04:31:13",3907574550822363,28
"2014-09-01 04:31:15",3907574550822363,37
"2014-09-01 04:31:18",3907574550822363,52
"2014-09-01 04:31:20",3907574550822363,59
"2014-09-01 04:31:24",3907574550822363,64
"2014-09-01 04:31:29",3907574550822363,67
"2014-09-01 04:31:36",3907574550822363,60
"2014-09-01 04:31:40",3907574550822363,50
"2014-09-01 04:31:43",3907574550822363,30
"2014-09-01 04:31:45",3907574550822363,20
"2014-09-01 04:31:48",3907574550822363,8
"2014-09-01 04:31:53",3907574550822363,0
"2014-09-01 04:31:58",3907574550822363,12
"2014-09-01 04:32:00",3907574550822363,21
"2014-09-01 04:32:03",3907574550822363,24
"2014-09-01 04:32:05",3907574550822363,19
"2014-09-01 04:32:08",3907574550822363,20
"2014-09-01 04:32:09",3907574550822363,20
"2014-09-01 04:34:04",3907574550822363,50
"2014-09-01 04:34:09",3907574550822363,56
"2014-09-01 04:34:13",3907574550822363,63
"2014-09-01 04:34:18",3907574550822363,67
"2014-09-01 04:34:23",3907574550822363,65
"2014-09-01 04:34:28",3907574550822363,51
"2014-09-01 04:34:30",3907574550822363,30
"2014-09-01 04:34:33",3907574550822363,0
"2014-09-01 04:34:38",3907574550822363,14
"2014-09-01 04:34:39",3907574550822363,16
"2014-09-01 04:34:40",3907574550822363,19
"2014-09-01 04:34:43",3907574550822363,31
"2014-09-01 04:34:46",3907574550822363,39
"2014-09-01 04:34:49",3907574550822363,49
"2014-09-01 04:34:59",3907574550822363,46
"2014-09-01 04:35:01",3907574550822363,36
"2014-09-01 04:35:03",3907574550822363,23
"2014-09-01 04:35:05",3907574550822363,12
"2014-09-01 04:35:06",3907574550822363,6
"2014-09-01 04:35:08",3907574550822363,7
"2014-09-01 04:35:09",3907574550822363,9
"2014-09-01 04:35:10",3907574550822363,8
"2014-09-01 04:35:13",3907574550822363,7
"2014-09-01 04:35:14",3907574550822363,6
"2014-09-01 04:35:18",3907574550822363,0
"2014-09-01 04:36:18",3907574550822363,0
"2014-09-01 04:40:40",3907574550798229,53
"2014-09-01 04:40:41",3907574550798229,53
"2014-09-01 04:40:42",3907574550798229,53
"2014-09-01 04:40:43",3907574550798229,51
"2014-09-01 04:40:44",3907574550798229,48
"2014-09-01 04:40:45",3907574550798229,42
"2014-09-01 04:40:46",3907574550798229,36
"2014-09-01 04:40:47",3907574550798229,29
"2014-09-01 04:40:48",3907574550798229,22
"2014-09-01 04:40:49",3907574550798229,19
"2014-09-01 04:40:50",3907574550798229,19
"2014-09-01 04:40:51",3907574550798229,24
"2014-09-01 04:40:52",3907574550798229,27
"2014-09-01 04:40:53",3907574550798229,28
"2014-09-01 04:40:54",3907574550798229,31
"2014-09-01 04:40:55",3907574550798229,36
"2014-09-01 04:40:56",3907574550798229,41
"2014-09-01 04:40:57",3907574550798229,40
"2014-09-01 04:40:58",3907574550798229,43
"2014-09-01 04:40:59",3907574550798229,45
"2014-09-01 04:41:00",3907574550798229,46
"2014-09-01 04:41:01",3907574550798229,48
"2014-09-01 04:41:02",3907574550798229,50
"2014-09-01 04:41:03",3907574550798229,50
"2014-09-01 04:41:04",3907574550798229,52
"2014-09-01 04:41:05",3907574550798229,54
"2014-09-01 04:41:06",3907574550798229,54
"2014-09-01 04:41:07",3907574550798229,53
"2014-09-01 04:41:08",3907574550798229,50
"2014-09-01 04:41:09",3907574550798229,48
"2014-09-01 04:41:10",3907574550798229,47
"2014-09-01 04:41:11",3907574550798229,47
"2014-09-01 04:41:12",3907574550798229,45
"2014-09-01 04:41:13",3907574550798229,45
"2014-09-01 04:41:14",3907574550798229,46
"2014-09-01 04:41:15",3907574550798229,47
"2014-09-01 04:41:16",3907574550798229,47
"2014-09-01 04:41:17",3907574550798229,46
"2014-09-01 04:41:18",3907574550798229,44
"2014-09-01 04:41:19",3907574550798229,44
"2014-09-01 04:41:20",3907574550798229,42
"2014-09-01 04:41:21",3907574550798229,41
"2014-09-01 04:41:23",3907574550798229,44
"2014-09-01 04:41:24",3907574550798229,43
"2014-09-01 04:41:25",3907574550798229,42
"2014-09-01 04:41:27",3907574550798229,35
"2014-09-01 04:41:28",3907574550798229,30
"2014-09-01 04:41:29",3907574550798229,24
"2014-09-01 04:41:30",3907574550798229,19
"2014-09-01 04:41:32",3907574550798229,12
"2014-09-01 04:41:33",3907574550798229,12
"2014-09-01 04:41:34",3907574550798229,14
"2014-09-01 04:41:35",3907574550798229,18
